Año,Clave cuenca,Clave Región,Región hidrológica,Descripcion,RHA,Clave RHA,Nombre de cuenca,ExtraccionSuperficial,Area,DisponibilidadMediaAnua,EscurrimientoNatural
2014,1226,20,Lerma-Santiago,Desde su nacimiento hasta  la presa Agostadero,Lerma Santiago Pacífico,VIII,Río Grande,1.45,577.3,0.548072,41.16
2014,1227,20,Lerma-Santiago,Desde su nacimiento hasta  su confluencia con el Río Verde,Lerma Santiago Pacífico,VIII,Río Encarnación,27.55,2644.7,1.45759,135.13
2014,1228,20,Lerma-Santiago,Desde las presas Ajojucar y Agostadero hasta la EH Paso del Sabino,Lerma Santiago Pacífico,VIII,Río Aguascalientes,10.85,660.8,3.39807,43.52
2014,1229,20,Lerma-Santiago,Desde su nacimiento  hasta  su confluencia con el Río Verde,Lerma Santiago Pacífico,VIII,Río San Miguel,2.72,1108.9,1.13015,80.51
2014,1230,20,Lerma-Santiago,Desde su nacimiento hasta su confluencia con el Río Verde,Lerma Santiago Pacífico,VIII,Río del Valle,38.21,765.8,0.344256,68.28
2014,1231,20,Lerma-Santiago,"Desde la EH Paso del Sabino y la confluencia de los ríos San Miguel y del Valle con el Río Verde, hasta la EH La Cuña",Lerma Santiago Pacífico,VIII,Río Verde 1,17.07,2128.7,9.04806,166.27
2014,1232,20,Lerma-Santiago,Desde la EH La Cuña hasta su confluencia con el Río  Santiago,Lerma Santiago Pacífico,VIII,Río Verde 2,371.19,1378.2,12.9529,199.65
2014,1233,20,Lerma-Santiago,Desde su nacimiento del Río Palomas hasta  la presa Palomas,Lerma Santiago Pacífico,VIII,Río Palomas,0.06,343.7,0.663666,29.3
2014,1234,20,Lerma-Santiago,Desde el nacimiento del Arroyo Malpaso y la presa Palomas hasta  la presa El Chique,Lerma Santiago Pacífico,VIII,Presa El Chique,26.4,2378.7,2.58849,77.61
2014,1235,20,Lerma-Santiago,Desde la presa El Chique hasta  la presa Achoquen,Lerma Santiago Pacífico,VIII,Río Juchipila 1,55.09,3113,7.29241,124.93
2014,1236,20,Lerma-Santiago,Desde la presa Achoquen hasta  la presa La Boquilla,Lerma Santiago Pacífico,VIII,Río Juchipila 2,15.31,2563.9,15.0591,147.24
2014,1238,20,Lerma-Santiago,Desde la salida del Lago de Chapala hasta la EH Las Juntas,Lerma Santiago Pacífico,VIII,Río Santiago 1,2066.12,2958.6,12.2119,315.76
2014,1239,20,Lerma-Santiago,Desde la  EH Las Juntas hasta la EH San Cristóbal II,Lerma Santiago Pacífico,VIII,Río Santiago 2,385.8,1451,69.6309,540.07
2014,1240,20,Lerma-Santiago,Desde la  EH San Cristóbal II hasta la presa Santa Rosa,Lerma Santiago Pacífico,VIII,Presa Santa Rosa,1572.46,1936.7,194.174,423.23
2014,1241,20,Lerma-Santiago,Desde la  presa Santa Rosa hasta la EH La Yesca,Lerma Santiago Pacífico,VIII,Río Santiago 3,3.96,1851.8,241.503,467.22
2014,1242,20,Lerma-Santiago,Desde su nacimiento hasta la EH La Gloria,Lerma Santiago Pacífico,VIII,Río Tepetongo,38.83,3071.8,3.58723,82.59
2014,1243,20,Lerma-Santiago,Desde su nacimiento hasta la EH El Zapote,Lerma Santiago Pacífico,VIII,Río Tlaltenango,29.54,2550.2,16.7644,205.09
2014,1244,20,Lerma-Santiago,Desde su nacimiento hasta la EH La Florida,Lerma Santiago Pacífico,VIII,Arroyo Lobatos,5.58,1773.7,5.7112,63.95
2014,1245,20,Lerma-Santiago,Desde las EH El Zapote y La Florida  hasta la EH Bolaños,Lerma Santiago Pacífico,VIII,Río Bolaños 1,11.73,4434.2,65.2741,396.26
2014,1246,20,Lerma-Santiago,Desde la EH Bolaños hasta la EH El Caimán,Lerma Santiago Pacífico,VIII,Río Bolaños 2,4.46,2939.3,92.2001,266.37
2014,1247,20,Lerma-Santiago,Desde su nacimiento hasta la EH El Platanito,Lerma Santiago Pacífico,VIII,Río San Juan,1.81,5636.8,101.199,370.12
2014,1248,20,Lerma-Santiago,Desde la EH El Platanito hasta donde se le une el Río Huajimic,Lerma Santiago Pacífico,VIII,Río Atengo,3.07,6146.7,299.138,716.46
2014,1249,20,Lerma-Santiago,Desde su nacimiento hasta donde se le unen los arroyos Tempisque y Los Leones,Lerma Santiago Pacífico,VIII,Río Jesús María,0.21,3083.4,130.285,471.16
2014,1250,20,Lerma-Santiago,Desde donde se le unen al Río Jesús María los arroyos Tempisque y Los Leones  hasta la EH Huaynamota II,Lerma Santiago Pacífico,VIII,Río Huaynamota,0.7,2049.2,229.578,358.49
2014,1251,20,Lerma-Santiago,Desde las EH La Yesca y El Caimán hasta donde se le une el Río Huaynamota,Lerma Santiago Pacífico,VIII,Río Santiago 4,5941.84,2241.8,964.418,292
2014,1252,20,Lerma-Santiago,Desde se une el Río Huaynamota hasta su desembocadura al Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Santiago 5,5977.74,2559.2,3231.87,313.56
2014,1253,20,Lerma-Santiago,Desde el nacimiento del Río San Antonio hasta donde se localiza la presa Hurtado,Lerma Santiago Pacífico,VIII,Laguna Villa Corona A,0.669471,337,0,32.13
2014,1254,20,Lerma-Santiago,Desde la presa Hurtado hasta la Laguna Atotonilco,Lerma Santiago Pacífico,VIII,Laguna Villa Corona B,21.347,390,0,61.7
2014,1255,20,Lerma-Santiago,desde el nacimiento de varias corrientes hasta la Laguna San Marcos-Zacoalco,Lerma Santiago Pacífico,VIII,Laguna San Marcos-Zacoalco,0.111117,463,0,61.64
2014,1256,20,Lerma-Santiago,Desde el nacimiento de los Arroyos San Cayetano y El Techague hasta la presa La Joya,Lerma Santiago Pacífico,VIII,Laguna de Sayula A,0.193993,147,0,13.06
2014,1257,20,Lerma-Santiago,Desde la presa La Joya hasta la Laguna de Sayula,Lerma Santiago Pacífico,VIII,Laguna de Sayula B,29.4286,1334,0,199.71
2014,1258,20,Lerma-Santiago,Desde el nacimiento de varias corrientes hasta la Laguna de Zapotlán,Lerma Santiago Pacífico,VIII,Laguna de Zapotlán,2.03682,461,16.6741,81.5
2014,1259,20,Lerma-Santiago,"Desde la cortina de la Presa Aguamilpa y el nacimiento del Río Mololoa, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,Río Santiago 6,4486.69,1961.3,6142.13,655.44
2014,1301,29,Río Huicicila,"Desde el nacimiento de los cauces de los ríos Naranjo e Ixtapa, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,Ixtapa,18.4656,489.16,115.777,131.01
2014,1302,29,Río Huicicila,"Desde el nacimiento del Río Pitillal, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,Pitillal,0.172278,419.59,75.3754,75.52
2014,1303,29,Río Huicicila,"Desde el nacimiento del Río Cuale, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,Cuale,0.588321,273.88,79.4511,79.7824
2014,1304,29,Río Huicicila,"Desde el nacimiento del Río San Blas, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,San Blas,55.7564,988.26,362.371,342.488
2014,1305,29,Río Huicicila,"Desde el nacimiento del Río Huicicila y los arroyos la Tigresa, Agua Azul, Punta Litigú, entre otros, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,Huicicila,43.6563,1852.85,435.911,470.313
2014,1306,29,Río Huicicila,"Desde el nacimiento de los ríos Mismaloya, la Puerta y Tuito, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,Tecomala,1.3051,770.07,179.374,180.09
2014,1401,27,Río Ameca,"Desde el nacimiento de los ríos El Cocoliso, el Chapulimita y el Salado, hasta la EH La Vega.",Lerma Santiago Pacífico,VIII,Salado,46.5711,1541.97,158.713,251.023
2014,1402,27,Río Ameca,"Desde el nacimiento del Río Cocula y la EH La Vega, hasta la EH Puente Ameca.",Lerma Santiago Pacífico,VIII,Cocula,74.1251,1148.43,312.247,193.893
2014,1403,27,Río Ameca,Desde el nacimiento del río Ahuacatlán hasta su confluencia con el río Ameca.,Lerma Santiago Pacífico,VIII,Ahuacatlán,24.7115,1280.36,155.549,185.562
2014,1404,27,Río Ameca,Desde el nacimiento del Río Atenguillo hasta su confluencia con el río Ameca.,Lerma Santiago Pacífico,VIII,Atenguillo,4.24918,1876.83,174.256,190.7
2014,1405,27,Río Ameca,"Desde la EH Puente Ameca y la confluencia del Río Atenguillo con el Río Ameca, hasta la EH Pijinto.",Lerma Santiago Pacífico,VIII,Ameca Pijinto,20.5296,2639.38,977.385,357.349
2014,1406,27,Río Ameca,Desde la EH Pijinto hasta la estación hidrométrica Las Gaviotas II.,Lerma Santiago Pacífico,VIII,Ameca Ixtapa A,3.23514,1471.77,1305.61,345.764
2014,1407,27,Río Ameca,Desde el nacimiento del Río Talpa hasta su confluencia con el Río Mascota.,Lerma Santiago Pacífico,VIII,Talpa,0.346113,596.46,47.7571,64.271
2014,1408,27,Río Ameca,"Desde el nacimiento del Río Mascota y la confluencia del Río Talpa, hasta la EH La Desembocada.",Lerma Santiago Pacífico,VIII,Mascota,114.929,1436.86,398.587,387.063
2014,1409,27,Río Ameca,"Desde las EH Pijinto y Las Gaviotas II, hasta su desembocadura en el Océano Pacífico.",Lerma Santiago Pacífico,VIII,Ameca Ixtapa B,102.096,898.02,1931.56,229.062
2014,1501,13,Costa de Jalisco,Desde el nacimiento del Río Tecolotán hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Tecolotán,0.245164,451.7,179.396,179.545
2014,1502,13,Costa de Jalisco,Desde el nacimiento del Río Ipala hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Ipala,2.28207,378.27,114.133,115.795
2014,1503,13,Costa de Jalisco,Desde el nacimiento del Río María García hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río María García,212.633,611.91,188.297,167.084
2014,1504,13,Costa de Jalisco,Desde el nacimiento del Río Tomatlán hasta la presa Cajón de Peña,Lerma Santiago Pacífico,VIII,Río Tomatlán A,995.657,1150.49,544.284,879.284
2014,1505,13,Costa de Jalisco,Desde la presa Cajón de Peña hasta la desembocadura del Río Tomatlán al Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Tomatlán B,155.939,1220.15,747.37,287.034
2014,1506,13,Costa de Jalisco,desde el nacimiento del Río San Nicolás hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río San Nicolás A,12.8509,2339.78,476.384,486.57
2014,1507,13,Costa de Jalisco,Desde el nacimiento de varias corrientes hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río San Nicolás B,1.70519,428.74,49.5623,50.2559
2014,1508,13,Costa de Jalisco,Desde el nacimiento del Río Cuitzmala hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Cuitzmala,5.31994,1071.18,228.87,233.422
2014,1509,13,Costa de Jalisco,Desde el nacimiento del Río Purificación hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Purificación,43.1898,2247.54,461.431,498.174
2014,1510,13,Costa de Jalisco,Desde el nacimiento del Río Marabasco hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Marabasco A,70.4824,2207.98,441.752,503.186
2014,1511,13,Costa de Jalisco,Desde el nacimiento de varias corrientes hasta su desembocadura en el Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Marabasco B,14.8953,881,107.833,206.013
2014,1601,1,Armería-Coahuayana,Desde el nacimiento del Río Ayuquila hasta la presa Tacotán.,Lerma Santiago Pacífico,VIII,Tacotán,133.778,1170.1,30.9002,185.868
2014,1602,1,Armería-Coahuayana,Desde la presa Tacotán hasta la EH El Corcovado.,Lerma Santiago Pacífico,VIII,Corcovado,271.81,1609.9,100.984,143.507
2014,1603,1,Armería-Coahuayana,Desde el nacimiento del Río San Miguel hasta la EH Las Piedras.,Lerma Santiago Pacífico,VIII,Las Piedras,109.203,1744.3,42.6005,181.846
2014,1604,1,Armería-Coahuayana,Desde la EH Las Piedras hasta la EH El Rosario.,Lerma Santiago Pacífico,VIII,El Rosario,91.7854,1696.4,99.482,206.21
2014,1605,1,Armería-Coahuayana,Desde las EH El Corcovado y El Rosario hasta la EH Canoas.,Lerma Santiago Pacífico,VIII,Canoas,208.051,1302.3,290.449,236.711
2014,1606,1,Armería-Coahuayana,Desde la EH Canoas hasta la desembocadura del Río Armería en el Océano Pacífico.,Lerma Santiago Pacífico,VIII,Armería,837.393,2208.7,724.25,850.631
2014,1607,1,Armería-Coahuayana,Desde el nacimiento del Río Tuxpan hasta la EH Quito.,Lerma Santiago Pacífico,VIII,Quito,57.8732,2422,253.44,466.418
2014,1611,1,Armería-Coahuayana,"Desde donde se localiza la EH Quito y la confluencia del Río Barreras con el Río Coahuayana, hasta la EH Callejones",Lerma Santiago Pacífico,VIII,Coahuayana 1,116.396,2540.55,862.176,663.133
2014,1612,1,Armería-Coahuayana,"Desde donde se localiza  la EH Callejones, hasta su desembocadura en el Océano Pacífico",Lerma Santiago Pacífico,VIII,Coahuayana 2,542.187,1041.68,1061.31,241.414
2014,1613,1,Armería-Coahuayana,"Desde el nacimiento de los ríos Barreras y Ahuijullo, hasta su confluencia con el Río Coahuayana",Lerma Santiago Pacífico,VIII,Barreras,16.3227,1890.67,198.811,361.169
2014,1701,14,Costa de Michoacán,Desde el nacimiento de los ríos Aquila y Ostuta hasta su desembocadura en el Océano Pacífico.,Lerma Santiago Pacífico,VIII,Ríos Aquila-Ostuta,4.8463,1322,201.644,205.905
2014,1702,14,Costa de Michoacán,Desde el nacimiento del Río Coalcomán hasta su desembocadura en el Océano Pacífico.,Lerma Santiago Pacífico,VIII,Río Coalcomán,7.42174,1951.9,525.234,531.876
2014,1703,14,Costa de Michoacán,Desde el nacimiento de los ríos Marmeyera y Tupitina hasta su desembocadura en el Océano Pacífico.,Lerma Santiago Pacífico,VIII,Ríos Marmeyera-Tupitina,2.32906,1058.9,167.877,169.596
2014,1704,14,Costa de Michoacán,Desde el nacimiento del Río Nexpa hasta su desembocadura en el Océano Pacífico.,Lerma Santiago Pacífico,VIII,Río Nexpa,6.36574,2108.2,364.851,370.326
2014,1705,14,Costa de Michoacán,Desde el nacimiento del Río Chula hasta su desembocadura en el Océano Pacífico.,Lerma Santiago Pacífico,VIII,Río Chula,0.586624,1363.2,193.275,193.438
2014,1706,14,Costa de Michoacán,Desde el nacimiento del Río Acapilcan hasta su desembocadura en el Océano Pacífico.,Lerma Santiago Pacífico,VIII,Río Acapilcan,1.59743,1091,145.323,145.419
2014,1801,8,Balsas,Desde el nacimiento del río Atoyac hasta la presa Manuel Avila Camacho (Valsequillo),Balsas,IV,Río Alto Atoyac,435.27,4135.52,0,435.713
2014,1802,8,Balsas,Desde el nacimeinto del río Amacuzac hasta la EH Atenango del Río,Balsas,IV,Río Amacuzac,1111.06,8903.16,0,2010.86
2014,1803,8,Balsas,Desde el nacimiento del río Tlapaneco hasta la EH Ixcamilpa,Balsas,IV,Río Tlapaneco,18.8703,4981.53,0,1002.35
2014,1804,8,Balsas,Desde el nacimiento del río Nexapa hasta la EH Sta María Coetzala,Balsas,IV,Río Nexapa,774.668,4214.25,0,498
2014,1805,8,Balsas,Desde el nacimiento del río Mixteco hasta la EH El Fraile,Balsas,IV,Río Mixteco,110.254,11094.6,0,828.921
2014,1806,8,Balsas,"Desde la presa Manuel A Camacho (Valsequillo) y las EH Atenango del Río, Ixcamilpa, Coetzala y El fraile hasta la EH San Juan Tetelcingo",Balsas,IV,Río Bajo Atoyac,345.489,12222.4,0,426.638
2014,1807,8,Balsas,Desde el nacimiento del río Zitácuaro hasta la EH El Gallo,Balsas,IV,Río Cutzamala,3611.8,10619.1,0,2189.68
2014,1808,8,Balsas,Desde las EH San Juan Tetelcingo y El Gallo hasta la EH La Caimanera,Balsas,IV,Río Medio Balsas,4938.21,21268.4,0,3893.08
2014,1809,8,Balsas,Desde el nacimiento del río Cupatitzio hasta la EH La Pastoría,Balsas,IV,Río Cupatitzio,1864.19,2659.03,0,1043.29
2014,1810,8,Balsas,Desde el nacimiento de corrientes perennes hasta la EH Los Pinzanes,Balsas,IV,Río Tacámbaro,281.363,5495.46,0,888.324
2014,1811,8,Balsas,Desde el nacimiento del río Quitupan hasta la EH Los Panches,Balsas,IV,Río Tepalcatepec,1665.05,11718.7,0,1664.59
2014,1812,8,Balsas,"Desde las EH La Caimanera, La Pastoría, Los Pinzanes y los Panches hasta su desembocadura al Oceáno Pacífico",Balsas,IV,Río Bajo Balsas,19267.8,13950,8990.28,1397.07
2014,1813,8,Balsas,Cuenca cerrada,Balsas,IV,Río Paracho-Nahuatzen,0.010368,848.5,0,90.0888
2014,1814,8,Balsas,Cuenca cerrada,Balsas,IV,Río Zirahuén,2.99186,282.61,0,52.1642
2014,1815,8,Balsas,Desde el nacimiento del arroyo Xonecuila y los ríos La Barranca y La Malinche hasta su descarga al Lago de Totolcingo (cuenca cerrada),Balsas,IV,Río Libres Oriental,6.54899,4912.63,0,384.51
2014,1901,16,Costa Grande de Guerrero,Desde su nacimiento hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Cofradía,0.321331,589.6,84.8879,85.2092
2014,1902,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH La Unión,Pacífico Sur,V,Río La Unión 1,4.47256,1112.5,221.926,227.629
2014,1903,16,Costa Grande de Guerrero,Desde la EH La Unión hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río La Unión 2,1.23,80.2,233.088,11.224
2014,1904,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Pontla,0.248669,610.4,79.2706,79.5193
2014,1905,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH La Salitrera,Pacífico Sur,V,Río Ixtapa 1,0.331777,848.3,236.744,237.076
2014,1906,16,Costa Grande de Guerrero,Desde la EH La Salitrera hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Ixtapa 2,0.001,25.2,239.966,3.2219
2014,1907,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Zihuatanejo,0.034144,313.6,41.76,41.7974
2014,1908,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH San Jeronimito,Pacífico Sur,V,Río San Jeronimito,17.101,745,322.254,339.963
2014,1909,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Petatlán,Pacífico Sur,V,Río Petatlán 1,0.199728,458.6,366.232,367.123
2014,1910,16,Costa Grande de Guerrero,Desde las EH San Jeronimito y Petatlán hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Petatlán 2,1.33386,121.3,706.968,18.5168
2014,1911,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Tule,1.43148,326.7,63.4581,64.8896
2014,1912,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Coyuquilla,Pacífico Sur,V,Río Coyuquilla 1,25.3801,529.5,377.693,403.085
2014,1913,16,Costa Grande de Guerrero,Desde la EH Coyuquilla hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Coyuquilla 2,0.012155,56.5,390.357,12.6644
2014,1914,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Porvenir,0.0606068,194.4,37.7822,37.8428
2014,1915,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH San Luis,Pacífico Sur,V,Río San Luis 1,23.8112,855.8,372.345,397.178
2014,1916,16,Costa Grande de Guerrero,Desde la EH San Luis hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río San Luis 2,1.0297,20,374.953,2.61565
2014,1917,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura a la Laguna de Nuxco y al Océano Pacífico,Pacífico Sur,V,Laguna de Nuxco,0.043558,337,53.772,53.8156
2014,1918,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Tecpan,Pacífico Sur,V,Río Tecpan 1,1.01116,1183.7,1157.26,1191.57
2014,1919,16,Costa Grande de Guerrero,Desde la EH Tecpan hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Tecpan 2,34.6628,209.2,1204.76,48.8644
2014,1920,16,Costa Grande de Guerrero,Desde su nacimiento hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río El Tular,0,119.2,40.8105,40.8105
2014,1921,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH San Jerónimo,Pacífico Sur,V,Río Atoyac 1,31.8312,806.6,710.6,742.449
2014,1922,16,Costa Grande de Guerrero,Desde la EH San Jerónimo hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Atoyac 2,0.018368,102.7,733.781,23.1808
