"","Año","Clave cuenca","Clave Región","Región hidrológica","Descripcion","RHA","Clave RHA","Nombre de cuenca","ExtraccionSuperficial","Area","DisponibilidadMediaAnua","EscurrimientoNatural"
"3274",2013,3606,22,"Nazas-Aguanaval","Desde la presa Francisco Zarco hasta la EH Los Angeles.","Cuencas Centrales del Norte","VII","Los Ángeles","71.22","1344.2","467.289","0.77132"
"3275",2013,3607,22,"Nazas-Aguanaval","Desde la EH Los Angeles hasta la desembocadura del Río Nazas a la Laguna de Mayrán.","Cuencas Centrales del Norte","VII","Canal Santa Rosa","849.86","9201.7","477.82","1.98218"
"3276",2013,3608,22,"Nazas-Aguanaval","Comprende la cuenca cerrada del Arroyo Cadena.","Cuencas Centrales del Norte","VII","Arroyo Cadena","0.6","3540.7","6.10288","6.70288"
"3277",2013,3609,22,"Nazas-Aguanaval","Comprende la cuenca cerrada de la Laguna de Mayrán, desde la desembocadura del Río Nazas a la laguna de referencia.","Cuencas Centrales del Norte","VII","Laguna de Mayrán","2.28","11401.9","478.364","0.546059"
"3278",2013,3610,22,"Nazas-Aguanaval","Desde el nacimiento del Río Chico hasta la Presa Santa Rosa.","Cuencas Centrales del Norte","VII","Presa Santa Rosa","0","235.1","0.212849","8.68279"
"3279",2013,3611,22,"Nazas-Aguanaval","Desde el nacimiento del Río Lazos hasta la presa Leobardo Reynoso.","Cuencas Centrales del Norte","VII","Presa Leobardo Reynoso","0.05","1395.9","1.31298","43.9805"
"3280",2013,3612,22,"Nazas-Aguanaval","Desde las presas Santa Rosa y Leobardo Reynoso hasta la presa Cazadero.","Cuencas Centrales del Norte","VII","Presa Cazadero","44.4702","3357.9","5.56569","93.1624"
"3281",2013,3613,22,"Nazas-Aguanaval","Desde la presa Cazadero hasta la EH San Francisco.","Cuencas Centrales del Norte","VII","San Francisco","28.7715","5229","40.4592","81.1741"
"3282",2013,3614,22,"Nazas-Aguanaval","Desde la EH San Francisco hasta la EH Presa La Flor.","Cuencas Centrales del Norte","VII","Presa La Flor","26.7956","9565.1","90.5254","81.357"
"3283",2013,3615,22,"Nazas-Aguanaval","Desde la EH Presa La Flor hasta la desembocadura del Río Aguanaval a la Laguna de Viesca.","Cuencas Centrales del Norte","VII","Nazareno","35.1608","3360.2","90.7108","0.257639"
"3284",2013,3616,22,"Nazas-Aguanaval","Comprende la cuenca cerrada de la Laguna de Viesca desde la desembocadura del Río Aguanaval a la laguna de referencia.","Cuencas Centrales del Norte","VII","Laguna de Viesca","0.327992","9810.8","150.569","59.9888"
"3285",2013,3701,18,"El Salado","Sierra Madre Oriental","Cuencas Centrales del Norte","VII","Sierra Madre Oriental","0","9753.7","66.2","264.8"
"3286",2013,3702,18,"El Salado","Matehuala","Cuencas Centrales del Norte","VII","Matehuala","2.4697","11079.8","73.5317","296.48"
"3287",2013,3703,18,"El Salado","Sierra Rodríguez","Cuencas Centrales del Norte","VII","Sierra de Rodríguez","0.096008","7774.6","60.3079","240.84"
"3288",2013,3704,18,"El Salado","Camacho-Gruñidora","Cuencas Centrales del Norte","VII","Camacho-Gruñidora","1.6668","9422.8","60.8214","244.89"
"3289",2013,3705,18,"El Salado","Fresnillo-Yesca","Cuencas Centrales del Norte","VII","Fresnillo - Yescas","12.15","14648.1","154.83","605.01"
"3290",2013,3706,18,"El Salado","Presa San Pablo y Otras","Cuencas Centrales del Norte","VII","Presa San Pablo y otras","10.1","12910.9","102.93","419"
"3291",2013,3707,18,"El Salado","Presa San José-Los Pilares y Otras","Cuencas Centrales del Norte","VII","Presa San José - Los Pilares y otras","7.3","11208.9","102.932","418.49"
"3292",2013,3708,18,"El Salado","Sierra Madre","Cuencas Centrales del Norte","VII","Sierra Madre","0.79069","11516.6","96.4648","386.65"
"3293",2013,401,3,"B.C. Noreste","Desde el nacimiento del arroyo Grande hasta su descarga en la Laguna Salada, en la porción central de la cuenca.","Península de Baja California","I","Cerrada Laguna Salada","0.011323","6236.6","51.6069","57.3536"
"3294",2013,402,3,"B.C. Noreste","Desde el nacimiento del arroyo El Borrego hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","El Borrego","0","3070.7","15.6769","17.4187"
"3295",2013,403,3,"B.C. Noreste","Desde el nacimiento del arroyo Taraizo hasta su descarga en la porción central de la cuenca.","Península de Baja California","I","Cerrada Santa Clara","0.0111058","1466.7","14.5606","16.1908"
"3296",2013,404,3,"B.C. Noreste","Desde el nacimiento del arroyo San Felipe hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Bahía San Felipe","0","698.7","3.01565","3.35072"
"3297",2013,405,3,"B.C. Noreste","Desde el nacimiento del arroyo Huatamote hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Huatamote","0.0311535","1858.9","8.12219","9.05927"
"3298",2013,406,3,"B.C. Noreste","Desde el nacimiento del arroyo Matomi hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","San Fermín","0.00091","1227.6","4.64693","5.16427"
"3299",2013,407,3,"B.C. Noreste","Desde el nacimiento del arroyo Zamora hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Agua Dulce","0","1414.7","6.7474","7.49711"
"3300",2013,408,3,"B.C. Noreste","Desde el nacimiento del arroyo Agua Grande hasta su cruce hacia los Estados Unidos de Norteamérica.","Península de Baja California","I","Agua Grande","0.22577","760.8","5.01841","5.82687"
"3301",2013,501,2,"B.C. Centro-Este","Desde el nacimiento del arroyo Las Arrastras hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","La Palma","0.0005","1123.7","4.32831","4.81"
"3302",2013,502,2,"B.C. Centro-Este","Desde el nacimiento del arroyo Calamajue hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Calamajue","0","1047.6","4.52184","5.024"
"3303",2013,503,2,"B.C. Centro-Este","Desde el nacimiento del arroyo Asamblea hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Asamblea","0.003","1383.9","4.50633","5.01"
"3304",2013,504,2,"B.C. Centro-Este","Desde el nacimiento del arroyo Tepetate hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Tepetate","0.037","1226.9","4.0888","4.584"
"3305",2013,505,2,"B.C. Centro-Este","Desde el nacimiento del arroyo San Pedro hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","San Pedro","0","1219.9","4.56194","5.069"
"3306",2013,506,2,"B.C. Centro-Este","Desde el nacimiento del arroyo Alambrado hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","El Alambrado","0","920.4","3.88754","4.319"
"3307",2013,507,2,"B.C. Centro-Este","Desde el nacimiento del arroyo El Infiernito hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","El Infiernito","0","1033.3","5.46646","6.074"
"3308",2013,508,2,"B.C. Centro-Este","Desde el nacimiento del arroyo Mulegé hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Mulegé","0.081","756.9","8.05727","9.043"
"3309",2013,509,2,"B.C. Centro-Este","Desde el nacimiento del arroyo San José hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","San Marcos-Palo Verde","0.765","1004.8","17.6765","20.49"
"3310",2013,510,2,"B.C. Centro-Este","Desde el nacimiento del arroyo El Norte hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","San Bruno","0","125.1","1.00573","1.117"
"3311",2013,511,2,"B.C. Centro-Este","Desde el nacimiento del arroyo El Pedregoso hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","San Lucas","0","170.4","1.10238","1.225"
"3312",2013,512,2,"B.C. Centro-Este","Desde el nacimiento del arroyo Santa Agueda hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Santa Agueda","0.641","438.6","3.42129","4.513"
"3313",2013,513,2,"B.C. Centro-Este","Desde el nacimiento del arroyo San Javier hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Santa Rosalía","0.49","152.7","0.521272","1.123"
"3314",2013,514,2,"B.C. Centro-Este","Desde el nacimiento del arroyo San Carlos hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Las Vírgenes","0.029","1471.9","15.7262","17.506"
"3315",2013,515,2,"B.C. Centro-Este","Desde el nacimiento del arroyo San Gregorio hasta su desembocadura al Mar de Cortés.","Península de Baja California","I","Paralelo 28","0.012","880.2","9.9035","11.017"
"3316",2013,601,4,"B.C. Sureste","Desde el nacimiento del arroyo Salto de Villa hasta su desembocadura en el Océano Pacífico.","Península de Baja California","I","San Lucas","1.99066","275.1","2.44352","4.92686"
"3317",2013,602,4,"B.C. Sureste","Desde el nacimiento del arroyo San José hasta su desembocadura en el Océano Pacífico.","Península de Baja California","I","San José del Cabo","3.91296","1649.1","38.4524","47.0727"
"3318",2013,603,4,"B.C. Sureste","Desde el nacimiento del arroyo Las Ardillas hasta su desembocadura en el Océano Pacífico.","Península de Baja California","I","Cabo Pulmo","0.016473","538.4","7.16807","7.98283"
"3319",2013,604,4,"B.C. Sureste","Desde el nacimiento del arroyo San Jorge hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Santiago","1.83614","1109.2","19.5273","23.7371"
"3320",2013,605,4,"B.C. Sureste","Desde el nacimiento del arroyo San Bartolo hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","San Bartolo","0.635607","677.7","8.44891","10.0939"
"3321",2013,606,4,"B.C. Sureste","Desde el nacimiento del arroyo Los Encinos hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Los Planes","0.221262","1083.4","15.0372","16.9538"
"3322",2013,607,4,"B.C. Sureste","Desde el nacimiento del arroyo El Novillo hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","La Paz","6.8335","1488.4","16.4726","25.8956"
"3323",2013,608,4,"B.C. Sureste","Desde el nacimiento del arroyo Casas Viejas hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","El Coyote","0.21424","280.5","2.89707","3.45701"
"3324",2013,609,4,"B.C. Sureste","Desde el nacimiento del arroyo El Camarón hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Alfredo B. Bonfil","0.053515","1238.9","13.9261","15.5329"
"3325",2013,610,4,"B.C. Sureste","Desde el nacimiento del arroyo San Carlos hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Tepentú","0.007825","551.1","8.03565","8.9372"
"3326",2013,611,4,"B.C. Sureste","Desde el nacimiento del arroyo Las Parras hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Loreto","0.0853","580.7","8.83014","9.90605"
"3327",2013,612,4,"B.C. Sureste","Desde el nacimiento del arroyo La Huertita hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","San Juan B. Londó","0.0035","685.1","7.59518","8.44298"
"3328",2013,613,4,"B.C. Sureste","Desde el nacimiento del arroyo Rosarito hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Rosarito","0.004","547","5.24181","5.82868"
"3329",2013,614,4,"B.C. Sureste","Desde el nacimiento del arroyo Cadege hasta su desembocadura en el Mar de Cortés.","Península de Baja California","I","Bahía Concepción","0.04841","1150.8","9.61173","10.7335"
"3330",2013,701,28,"Río Colorado","Desde los límites internacionales de México y Estados Unidos hasta su desembocadura al Mar de Cortés.","Península de Baja California","I","Río Colorado","1729.11","6193.3","131.277","11.276"
"3331",2013,702,28,"Río Colorado","Desde su entrada a territorio mexicano hasta su ingreso a los Estados Unidos de América","Península de Baja California","I","Río Santa Cruz","0.07","904.9","18.488","20.62"
"3332",2013,703,28,"Río Colorado","Desde su nacimiento hasta su ingreso a los Estados Unidos de América","Península de Baja California","I","Río San Pedro","0.19","1794.5","39.194","43.76"
"3333",2013,704,28,"Río Colorado","Desde su nacimiento hasta su ingreso a los Estados Unidos de América","Península de Baja California","I","Arroyo Los Nogales","0","105","2.196","2.44"
"3334",2013,801,32,"Sonora Norte","Desde su nacimiento hasta la EH Sonoyta II","Noroeste","II","Río Sonoyta 1","0.02","3185.6","-0.00110918","12.68"
"3335",2013,802,32,"Sonora Norte","Desde la EH Sonoyta II hasta su desembocadura al Mar de Cortés","Noroeste","II","Río Sonoyta 2","0.55","2743.4","0","7"
"3336",2013,803,32,"Sonora Norte","Desde su origen hasta la EH Imuris","Noroeste","II","Arroyo Cocóspera","3.21","2825.9","-0.00115281","42.04"
"3337",2013,804,32,"Sonora Norte","Desde la EH Imuris hasta la EH Pitiquito","Noroeste","II","Río Magdalena","21.41","13461.5","-0.00250306","45.48"
"3338",2013,805,32,"Sonora Norte","Desde la EH Pitiquito hasta su desembocadura en el Mar de Cortés","Noroeste","II","Río Concepción","27.68","14566","0","24.95"
"3339",2013,901,33,"Sonora Sur","Desde su nacimiento hasta la EH El Orégano II","Noroeste","II","Río Sonora 1","51.9698","11491","0","130.586"
"3340",2013,902,33,"Sonora Sur","Desde su nacimiento hasta la EH EL Cajón","Noroeste","II","Río San Miguel","4.08834","3798.8","0","34.9321"
"3341",2013,903,33,"Sonora Sur","Desde las EH El Orégano II y El Cajón Hasta la presa Abelardo Rodríguez Luján","Noroeste","II","Río Sonora 2","66.0755","5907.3","0","76.1458"
"3342",2013,904,33,"Sonora Sur","Desde la presa Abelardo Rodríguez Luján hasta su desembocadura en el Mar de Cortés","Noroeste","II","Río Sonora 3","160.01","17576.8","0","170.276"
"3343",2013,905,33,"Sonora Sur","Desde su nacimiento hasta la presa Ignacio R Alatorre (Punta de Agua)","Noroeste","II","Río Mátape 1","0.1998","7647.4","19.4536","37.4837"
"3344",2013,906,33,"Sonora Sur","Desde la presa Ignacio R Alatorre (Punta de Agua) hasta su desembocadura en el Mar de Cortés","Noroeste","II","Río Mátape 2","20.131","1040.2","50.8541","51.5488"
"3345",2013,907,33,"Sonora Sur","Desde su nacimiento hasta la presa Lázaro Cárdenas (La Angostura)","Noroeste","II","Río Bavispe","467.785","3100.4","0.00356655","548.297"
"3346",2013,908,33,"Sonora Sur","Desde la presa Lázaro Cárdenas (La Angostura) hasta la presa Plutarco E Calles (El Novillo)","Noroeste","II","Río Yaqui 1","2674.94","5930","0.0421528","2203"
"3347",2013,909,33,"Sonora Sur","Desde la presa Plutarco E Calles (El Novillo) hasta la presa Alvaro Obregón (El Oviachic)","Noroeste","II","Río Yaqui 2","1103.3","14441.3","0.0687088","379.431"
"3348",2013,910,33,"Sonora Sur","Desde la presa Alvaro Obregón (El Oviachic) hasta su desembocadura en el Mar de Cortés","Noroeste","II","Río Yaqui 3","2566.4","40926.2","0.0702701","48.3962"
"3349",2013,911,33,"Sonora Sur","Desde su nacimiento hasta la EH Cocoraque","Noroeste","II","Arroyo Cocoraque 1","4.70753","2246","11.7558","16.7074"
"3350",2013,912,33,"Sonora Sur","Desde la EH Cocoraque hasta su desembocadura en el Mar de Cortés","Noroeste","II","Arroyo Cocoraque 2","0.561556","4536","27.0513","15.613"
"3351",2013,913,33,"Sonora Sur","Desde su nacimiento hasta la EH San Bernardo","Noroeste","II","Río Mayo 1","0.424131","11894.1","94.591","979.775"
"3352",2013,914,33,"Sonora Sur","Desde su nacimiento hasta la EH Tezocoma","Noroeste","II","Arroyo Quiriego","0.228631","6267.7","2.37033","24.7699"
"3353",2013,915,33,"Sonora Sur","Desde las EH San Bernardo y Tezocoma hasta la presa Adolfo Ruiz Cortines (El Mucuzari)","Noroeste","II","Río Mayo 2","583.688","1194","168.401","156.012"
"3354",2013,916,33,"Sonora Sur","Desde la presa Adolfo Ruiz Cortinez (El Mucuzari) hasta su desembocadura en el Mar de Cortés","Noroeste","II","Río Mayo 3","878.405","1187.3","177.927","61.3096"
"3355",2014,1001,31,"Sinaloa","Desde su nacimiento hasta la presa Luis Donaldo Colosio (Huites)","Pacífico Norte","III","Río Fuerte 1","3723.45","26020","129.24","4036.18"
"3356",2014,1002,31,"Sinaloa","Desde su nacimiento hasta la EH Choix","Pacífico Norte","III","Río Choix","0.762382","1403","9.41","279.183"
"3357",2014,1003,31,"Sinaloa","Desde su nacimiento hasta la EH Cazanate","Pacífico Norte","III","Arroyo Alamos","1.85453","1813","3.11","93.9291"
"3358",2014,1004,31,"Sinaloa","Desde la presa Luis Donaldo Colosio y las EH Choix y Cazanate hasta su desembocadura al Golfo de California","Pacífico Norte","III","Río Fuerte 2","7424.39","5326","267.92","615.147"
"3359",2014,1005,31,"Sinaloa","Desde su nacimiento hasta la presa Adolfo López Mateos","Pacífico Norte","III","Río Humaya","1887.27","10770","114.15","1975.55"
"3360",2014,1006,31,"Sinaloa","Desde su nacimiento hasta la presa Sanalona","Pacífico Norte","III","Río Tamazula","528.95","3307","55.0699","770.81"
"3361",2014,1007,31,"Sinaloa","Desde las presas Adolfo López Mateos y Sanalona hasta su desembocadura al Oceáno Pacífico","Pacífico Norte","III","Río Culiacán","2623.16","2174","217.369","375.24"
"3362",2014,1008,31,"Sinaloa","Desde su nacimiento hasta la presa Gustavo Díaz Ordaz","Pacífico Norte","III","Río Sinaloa 1","1058.13","7443.4","340.83","1377.31"
"3363",2014,1009,31,"Sinaloa","Desde su nacimiento hasta la presa Guillermo Blake","Pacífico Norte","III","Arroyo Ocoroni","0.106252","1429.5","38.26","158.791"
"3364",2014,101,6,"B.C. Noroeste","Desde el nacimiento del río Tijuana hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","Tijuana","209.382","3218.9","6.18132","77.8296"
"3365",2014,1010,31,"Sinaloa","Desde su nacimiento hasta la EH Zopilote","Pacífico Norte","III","Arroyo Cabrera","0.130479","633.9","21.37","80.7404"
"3366",2014,1011,31,"Sinaloa","Desde las presas Gustavo Díaz Ordaz y Guillermo Blake y la EH Zopilote hasta su desembocadura al Golfo de California","Pacífico Norte","III","Río Sinaloa 2","1465.21","3395.6","528.4","482.708"
"3367",2014,1012,31,"Sinaloa","Desde su nacimiento hasta la EH Acatitán","Pacífico Norte","III","Río Habitas","0.727244","1839.22","50.5983","376.487"
"3368",2014,1013,31,"Sinaloa","Desde la EH Acatitán hasta su desembocadura al Océano Pacífico","Pacífico Norte","III","Río Elota","611.15","519.26","109.838","86.0904"
